"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0M790","2019-08-14 09:00:00","15.000","182.000","1.600","30.300","0.710","1001.500","-99.000","1.000","-99.000","-99.000","-99.000","30.300","","25.100",""
"C0R130","2019-08-14 09:00:00","1040.000","256.000","1.800","21.200","0.990","891.500","-99.000","15.000","-99.000","-99.000","-99.000","21.700","","20.000",""
"C0AH30","2019-08-14 09:00:00","755.000","279.000","4.900","25.100","0.890","920.200","-99.000","0.000","12.500","276.000","","25.100","","21.900",""
"C0X170","2019-08-14 09:00:00","50.000","187.000","1.800","29.100","0.820","998.400","-99.000","6.500","-99.000","-99.000","-99.000","29.900","","25.700",""
"C0K291","2019-08-14 09:00:00","8.000","159.000","1.500","30.100","0.800","1003.600","-99.000","20.500","-99.000","-99.000","-99.000","30.100","","24.000",""
"C0D480","2019-08-14 09:00:00","223.000","0.000","0.000","29.100","0.770","977.300","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","23.300",""
"C0F0C0","2019-08-14 09:00:00","983.000","175.000","1.800","21.600","0.990","898.000","-99.000","1.500","-99.000","-99.000","-99.000","21.800","","19.400",""
"C0U860","2019-08-14 09:00:00","5.000","176.000","2.400","30.700","0.730","1002.300","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","25.700",""
"C0UA50","2019-08-14 09:00:00","808.000","97.000","0.400","26.000","0.990","915.900","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","22.000",""
"C0T960","2019-08-14 09:00:00","120.000","15.000","0.500","31.000","0.680","989.700","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","24.000",""
"C0SA80","2019-08-14 09:00:00","136.000","230.000","1.100","32.100","0.580","987.400","-99.000","0.000","7.600","225.000","","32.100","","24.500",""
"C0E780","2019-08-14 09:00:00","160.000","205.000","2.600","29.100","0.700","985.400","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","25.300",""
"C0F9Q0","2019-08-14 09:00:00","149.000","163.000","1.600","28.900","0.840","986.100","-99.000","3.500","-99.000","-99.000","-99.000","28.900","","25.200",""
"C0F9X0","2019-08-14 09:00:00","166.000","201.000","1.900","26.600","0.950","986.000","-99.000","7.000","-99.000","-99.000","-99.000","27.000","","24.900",""
"C0F0D0","2019-08-14 09:00:00","3171.000","150.000","3.600","10.600","0.980","695.900","-99.000","0.000","-99.000","-99.000","-99.000","11.200","","6.800",""
"C0S730","2019-08-14 09:00:00","110.000","21.000","0.600","30.100","0.840","990.800","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","26.000",""
"C0T790","2019-08-14 09:00:00","2830.000","343.000","0.900","11.800","0.970","724.800","-99.000","0.000","-99.000","-99.000","-99.000","12.300","","9.000",""
"C0M830","2019-08-14 09:00:00","540.000","0.000","0.000","24.700","0.990","947.000","-99.000","0.500","-99.000","-99.000","-99.000","24.700","","22.100",""
"C0V750","2019-08-14 09:00:00","50.000","180.000","2.300","26.100","1.000","1000.100","-99.000","23.000","-99.000","-99.000","-99.000","27.600","","25.500",""
"C0K530","2019-08-14 09:00:00","12.000","174.000","2.700","29.700","0.800","1002.700","-99.000","6.000","-99.000","-99.000","-99.000","29.700","","24.600",""
"C0G850","2019-08-14 09:00:00","62.000","153.000","3.200","31.600","0.710","996.300","-99.000","1.500","-99.000","-99.000","-99.000","31.600","","27.000",""
"C0M780","2019-08-14 09:00:00","30.000","146.000","1.600","30.500","0.720","1001.200","-99.000","3.000","-99.000","-99.000","-99.000","30.500","","24.900",""
"C0V360","2019-08-14 09:00:00","94.000","193.000","0.400","27.400","0.860","994.000","-99.000","17.500","-99.000","-99.000","-99.000","27.400","","24.100",""
"C0K510","2019-08-14 09:00:00","10.000","169.000","2.200","30.200","0.750","1002.300","-99.000","11.000","-99.000","-99.000","-99.000","30.200","","24.200",""
"C0R380","2019-08-14 09:00:00","2.000","339.000","2.900","26.800","-99.000","1004.600","-99.000","20.000","-99.000","-99.000","-99.000","27.000","","24.900",""
"C0D650","2019-08-14 09:00:00","97.000","230.000","3.800","30.000","0.720","992.100","-99.000","0.000","9.500","252.000","","30.000","","27.500",""
"C0V630","2019-08-14 09:00:00","19.000","98.000","1.000","28.200","0.850","1004.500","-99.000","9.000","-99.000","-99.000","-99.000","28.200","","24.900",""
"C0U910","2019-08-14 09:00:00","17.000","100.000","1.200","29.900","0.730","1001.000","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","26.500",""
"C0U600","2019-08-14 09:00:00","10.000","0.000","0.200","31.600","0.700","1001.800","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","25.300",""
"C0G820","2019-08-14 09:00:00","29.000","124.000","0.400","29.700","0.900","1000.100","-99.000","0.500","-99.000","-99.000","-99.000","29.800","","26.400",""
"C0R590","2019-08-14 09:00:00","72.000","259.000","0.900","26.900","0.990","996.800","-99.000","6.000","-99.000","-99.000","-99.000","26.900","","24.600",""
"C0A9E0","2019-08-14 09:00:00","26.000","208.000","1.100","31.500","0.630","1000.300","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","28.100",""
"C0X300","2019-08-14 09:00:00","70.000","0.000","0.000","30.900","0.760","996.300","-99.000","2.000","-99.000","-99.000","-99.000","30.900","","25.000",""
"C0U970","2019-08-14 09:00:00","7.000","156.000","2.300","30.300","0.690","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","26.300",""
"C0M750","2019-08-14 09:00:00","10.000","164.000","2.000","29.400","0.780","1003.000","-99.000","57.500","-99.000","-99.000","-99.000","29.400","","23.600",""
"C0I110","2019-08-14 09:00:00","161.000","158.000","0.300","28.500","0.700","986.700","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","24.900",""
"C0V370","2019-08-14 09:00:00","74.000","207.000","0.400","27.100","0.940","997.100","-99.000","5.500","-99.000","-99.000","-99.000","27.500","","24.400",""
"C0C690","2019-08-14 09:00:00","242.000","294.000","1.500","29.500","0.640","976.500","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","25.700",""
"C0A540","2019-08-14 09:00:00","401.000","0.000","0.000","28.400","0.740","955.400","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","21.500",""
"C0H950","2019-08-14 09:00:00","192.000","0.000","0.000","28.300","0.870","983.700","-99.000","0.500","-99.000","-99.000","-99.000","28.300","","24.500",""
"C0R360","2019-08-14 09:00:00","20.000","301.000","2.000","26.800","-99.000","1002.700","-99.000","6.500","-99.000","-99.000","-99.000","27.900","","25.800",""
"C0O960","2019-08-14 09:00:00","112.000","123.000","0.900","28.300","0.840","992.000","-99.000","4.000","-99.000","-99.000","-99.000","28.700","","24.700",""
"C0AH10","2019-08-14 09:00:00","30.000","269.000","2.800","30.900","0.660","998.200","-99.000","0.000","8.200","227.000","","30.900","","27.000",""
"C0X210","2019-08-14 09:00:00","38.000","194.000","0.600","30.600","0.710","998.400","-99.000","9.000","-99.000","-99.000","-99.000","30.900","","24.700",""
"C0D430","2019-08-14 09:00:00","87.000","235.000","0.500","31.000","0.700","991.800","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","23.100",""
"C0AD30","2019-08-14 09:00:00","20.000","256.000","1.300","31.600","0.620","998.900","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","28.800",""
"C0R240","2019-08-14 09:00:00","87.000","254.000","1.200","26.800","0.990","995.000","-99.000","10.500","-99.000","-99.000","-99.000","27.300","","24.900",""
"C0AI30","2019-08-14 09:00:00","26.000","201.000","1.800","30.900","0.690","1000.600","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","27.200",""
"C0U960","2019-08-14 09:00:00","1885.000","-99.000","-99.000","20.900","0.730","809.800","-99.000","0.000","-99.000","-99.000","-99.000","21.500","","12.900",""
"C0T9E0","2019-08-14 09:00:00","415.000","0.000","0.000","29.000","0.760","958.700","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","23.400",""
"C0D550","2019-08-14 09:00:00","1956.000","162.000","1.100","21.000","0.720","806.800","-99.000","0.000","-99.000","-99.000","-99.000","21.100","","16.900",""
"C0C630","2019-08-14 09:00:00","209.000","228.000","2.500","29.000","0.690","979.700","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","24.400",""
"C0X160","2019-08-14 10:00:00","26.000","133.000","2.200","30.100","0.790","1001.300","-99.000","1.500","-99.000","-99.000","-99.000","30.100","","25.700",""
"C0C490","2019-08-14 10:00:00","157.000","119.000","0.900","33.200","0.590","984.800","-99.000","0.000","7.100","165.000","","33.200","","25.700",""
"C0F970","2019-08-14 10:00:00","145.000","157.000","1.000","29.400","0.720","987.000","-99.000","15.000","-99.000","-99.000","-99.000","29.400","","25.200",""
"C0M690","2019-08-14 10:00:00","33.000","189.000","0.800","31.000","0.690","999.200","-99.000","3.000","-99.000","-99.000","-99.000","31.500","","25.200",""
"C0V690","2019-08-14 10:00:00","30.000","51.000","0.800","28.500","0.860","1001.600","-99.000","33.500","-99.000","-99.000","-99.000","28.500","","25.500",""
"C0Z210","2019-08-14 10:00:00","126.000","12.000","0.900","31.900","0.610","989.500","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","24.600",""
"C0U770","2019-08-14 10:00:00","5.000","159.000","1.900","29.700","0.760","1002.400","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","25.500",""
"C0Z080","2019-08-14 10:00:00","298.000","29.000","0.700","34.200","0.600","970.100","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","24.000",""
"C0G640","2019-08-14 10:00:00","17.000","163.000","1.100","30.300","0.790","1003.700","-99.000","2.500","-99.000","-99.000","-99.000","30.300","","25.700",""
"C0X200","2019-08-14 10:00:00","61.000","109.000","1.300","31.400","0.700","997.300","-99.000","10.500","-99.000","-99.000","-99.000","31.400","","24.700",""
"C0U900","2019-08-14 10:00:00","63.000","78.000","1.900","31.000","0.690","996.900","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","25.200",""
"C0Z230","2019-08-14 10:00:00","31.000","78.000","2.200","29.300","0.780","1000.500","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","27.300",""
"C0F9O0","2019-08-14 10:00:00","175.000","0.000","0.100","30.000","0.870","984.300","-99.000","13.500","-99.000","-99.000","-99.000","30.000","","25.200",""
"C0C540","2019-08-14 10:00:00","46.000","245.000","4.800","32.300","0.630","997.400","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","26.100",""
"C0G770","2019-08-14 10:00:00","15.000","182.000","2.200","31.500","0.810","1000.500","-99.000","4.000","-99.000","-99.000","-99.000","31.500","","25.900",""
"C0V670","2019-08-14 10:00:00","20.000","16.000","1.400","27.900","0.860","1002.100","-99.000","14.500","-99.000","-99.000","-99.000","28.400","","25.500",""
"C0A870","2019-08-14 10:00:00","685.000","272.000","10.200","25.700","0.820","926.000","-99.000","0.000","17.600","262.000","","25.700","","22.100",""
"C0R220","2019-08-14 10:00:00","23.000","72.000","1.600","28.000","1.000","1001.800","-99.000","10.500","-99.000","-99.000","-99.000","28.000","","25.200",""
"C0Z220","2019-08-14 10:00:00","589.000","356.000","0.800","29.200","0.780","940.100","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","22.500",""
"C0D560","2019-08-14 10:00:00","147.000","241.000","3.000","32.600","0.590","986.400","-99.000","0.000","9.200","247.000","","32.600","","24.700",""
"C0I380","2019-08-14 10:00:00","258.000","266.000","0.900","30.800","0.710","974.600","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","24.700",""
"C0Z020","2019-08-14 10:00:00","211.000","39.000","2.600","30.200","0.720","978.400","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","24.100",""
"C0Z190","2019-08-14 10:00:00","62.000","135.000","2.700","30.500","0.820","995.900","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","27.900",""
"C0C710","2019-08-14 10:00:00","143.000","234.000","1.500","31.100","0.610","986.500","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","22.900",""
"C0D360","2019-08-14 10:00:00","523.000","49.000","0.400","29.600","0.660","944.400","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","20.300",""
"C0C680","2019-08-14 10:00:00","228.000","257.000","1.900","31.700","0.630","975.500","-99.000","0.000","9.000","270.000","","31.700","","25.300",""
"C0V710","2019-08-14 10:00:00","34.000","19.000","1.200","29.100","0.770","1000.200","-99.000","18.500","-99.000","-99.000","-99.000","29.100","","25.600",""
"C0G840","2019-08-14 10:00:00","32.000","207.000","0.400","32.000","0.750","998.100","-99.000","0.500","-99.000","-99.000","-99.000","32.000","","26.300",""
"C0S890","2019-08-14 10:00:00","238.000","9.000","0.500","31.300","0.640","978.800","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","24.500",""
"C0F9I0","2019-08-14 10:00:00","194.000","203.000","3.600","28.700","0.790","981.800","-99.000","7.000","-99.000","-99.000","-99.000","28.700","","24.800",""
"C0C650","2019-08-14 10:00:00","208.000","231.000","1.900","30.900","0.600","979.100","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","22.800",""
"C0R600","2019-08-14 10:00:00","766.000","24.000","2.700","24.000","1.000","921.100","-99.000","17.000","-99.000","-99.000","-99.000","24.600","","22.300",""
"C0Z320","2019-08-14 10:00:00","646.000","56.000","1.800","30.900","0.610","933.400","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","20.000",""
"C0V210","2019-08-14 10:00:00","734.000","209.000","0.800","26.800","0.660","925.800","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","20.100",""
"C0K240","2019-08-14 10:00:00","1132.000","214.000","0.900","23.600","0.980","886.400","-99.000","3.500","-99.000","-99.000","-99.000","23.600","","19.300",""
"C0M520","2019-08-14 10:00:00","15.000","188.000","1.400","30.500","0.730","1001.600","-99.000","11.500","-99.000","-99.000","-99.000","30.500","","23.700",""
"C0A530","2019-08-14 10:00:00","300.000","0.000","0.200","30.800","0.740","969.400","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","22.200",""
"C0E820","2019-08-14 10:00:00","220.000","217.000","3.500","30.300","0.640","978.300","-99.000","0.000","10.700","211.000","","30.300","","24.800",""
"C0K450","2019-08-14 10:00:00","35.000","187.000","3.600","31.100","0.680","999.200","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","25.800",""
"C0G760","2019-08-14 10:00:00","53.000","217.000","1.300","30.500","0.850","999.900","-99.000","5.000","-99.000","-99.000","-99.000","30.500","","25.700",""
"CM0120","2019-08-14 10:00:00","4.000","208.000","3.400","30.100","0.730","1003.100","-99.000","7.500","-99.000","-99.000","-99.000","30.100","","25.200",""
"C0Z290","2019-08-14 10:00:00","946.000","0.000","0.200","27.300","0.730","901.700","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","21.800",""
"C0V680","2019-08-14 10:00:00","40.000","23.000","0.700","29.000","0.810","999.900","-99.000","26.000","-99.000","-99.000","-99.000","29.000","","24.800",""
"C0F9U0","2019-08-14 10:00:00","74.000","100.000","1.100","30.500","0.730","995.600","-99.000","3.500","-99.000","-99.000","-99.000","30.500","","26.400",""
"C0AI10","2019-08-14 10:00:00","76.000","0.000","0.100","32.800","0.590","993.800","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","24.400",""
"C0V530","2019-08-14 10:00:00","34.000","101.000","1.100","27.800","1.000","1000.000","-99.000","22.500","-99.000","-99.000","-99.000","28.100","","25.200",""
"C0R550","2019-08-14 10:00:00","38.000","334.000","1.400","27.500","1.000","1000.600","-99.000","51.000","-99.000","-99.000","-99.000","27.500","","25.300",""
"C0F9L0","2019-08-14 10:00:00","253.000","201.000","2.200","29.700","0.730","975.400","-99.000","18.500","-99.000","-99.000","-99.000","29.700","","24.700",""
"C0A950","2019-08-14 10:00:00","60.000","268.000","7.900","31.200","0.650","995.800","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","28.000",""
"C0R160","2019-08-14 10:00:00","45.000","39.000","2.000","27.700","0.990","998.600","-99.000","4.500","-99.000","-99.000","-99.000","27.700","","24.500",""
"C0F9S0","2019-08-14 10:00:00","43.000","184.000","1.900","30.300","0.730","999.100","-99.000","4.500","-99.000","-99.000","-99.000","30.300","","26.500",""
"C0G870","2019-08-14 10:00:00","12.000","201.000","3.300","31.400","0.800","1003.000","-99.000","3.500","-99.000","-99.000","-99.000","31.400","","25.500",""
"C0R530","2019-08-14 10:00:00","16.000","356.000","2.200","26.400","0.990","1002.200","-99.000","11.000","-99.000","-99.000","-99.000","26.500","","24.700",""
"C0O840","2019-08-14 10:00:00","134.000","0.000","0.200","30.800","0.860","988.000","-99.000","5.500","-99.000","-99.000","-99.000","30.800","","24.400",""
"C0A890","2019-08-14 10:00:00","40.000","292.000","1.100","32.700","0.610","997.100","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","24.200",""
"C0A660","2019-08-14 10:00:00","97.000","0.000","0.200","31.700","0.780","991.100","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","25.700",""
